book,page,raw_name,ctx_before,ctx_after,possible_person,possible_period
xianzhi,p-0377,李自成农,"军战事明岫祯十年(1637),","民军攻击苍溪县城。县守御所(昭信校尉世袭百户)陶怡率士卒与农民军鏖战数日。农民军以柴草填城壕攻城,陶",,
xianzhi,p-0378,李长春,"地形又易攻难守,决定由魏东山、","、向成义、李朝荣、向悦昌、罗通武、温全江7名骨干各带教徒百人,分道向光山子转移,在张家大院会师扎营。",,
xianzhi,p-0378,李朝荣,"决定由魏东山、李长春、向成义、","、向悦昌、罗通武、温全江7名骨干各带教徒百人,分道向光山子转移,在张家大院会师扎营。此后,红灯教以光",,
xianzhi,p-0380,李家钰两,"1250人。邓锡侯速调一〇四师","个暑,纠集苍、阅部分民团、东河沿岸守军共3000余人,围剽独立团。独立团集中兵力在麻坪梁、冉家梁之间",,
xianzhi,p-0380,李一个暑,"梁、冉家梁之间与敌军激战,击败",",俘获200余人。红",,
xianzhi,p-0381,李开湘任,"多人。5月上旬被改编为独立营,","营长,后被编为三堆石独立团建制,四蛮寨游击区建立后,在当地党组织领导下打富济贫,开仓放粮。打击元坝场",,
xianzhi,p-0381,李剑金的,"民团的进攻。摧毁万贯山民团头子","老巢,并把大量衣物、粮食分给受苦群众。8月,县保卫团三、四大队与附近民团约1000多人向四蛮寨进攻,",,
xianzhi,p-0381,李子君任,"昝云成任团长,王小坤任参谋长,","政治部主任,并选配营、返、排干部。同时对保长吴万德等做策反工作。教育歧坪、白庙、张王等地的乡保长弃暗",,
xianzhi,p-0383,李兴太等,"厚忠的得力帮凶侯禹清、陈惠一、","匪徒,迫使杨厚忠、陈惠德等匪徒缴械投降。围剽匪首李坤山民国30年(1941),李坤山(今登高乡人)成",,
xianzhi,p-0383,李坤山民,"陈惠德等匪徒缴械投降。围剽匪首","国30年(1941),李坤山(今登高乡人)成为土匪。37年盘踞九龙山,拉人入伙,强民为匪,在东河拦劫",,
xianzhi,p-0383,李坤山,"李坤山民国30年(1941),","(今登高乡人)成为土匪。37年盘踞九龙山,拉人入伙,强民为匪,在东河拦劫商船。在滑江、土鲤、石灶、三",,
xianzhi,p-0383,李坤山参,"2月,县府几次缉拿未获。年底,","加特务组织“西南长官部巴山中美技术合作所“,任支队长。解放后,李县伏夜出,四处武装骚乱。1950年2",,
xianzhi,p-0383,李县伏夜,"术合作所“,任支队长。解放后,","出,四处武装骚乱。1950年2月19日,精匪100多人抢劫歧坪区人民政府,杀死民政委员吕宏元,劫走机",,
xianzhi,p-0383,李坤山逃,"战7日,歼灭一部分匪首、匣众。","回老巢九龙山,以“杨氏五郎“及苏林飞等匠特为外翼,负隅顽抗。后,杨、苏匪特被歼,李坤山顽匪7人,被固",,
xianzhi,p-0383,李坤山顽,"负隅顽抗。后,杨、苏匪特被歼,","匪7人,被固于山中。1951年1月16日夜,李坤山领匪焊食,窜入陶老太婆(今天观乡白坪村)家中,陶佯",,
xianzhi,p-0383,李坤山领,"山中。1951年1月16日夜,","匪焊食,窜入陶老太婆(今天观乡白坪村)家中,陶佯意厚待,次日借口买盐出门报信。解放军、公安队、农民自",,
xianzhi,p-0383,李朝包围,"军、公安队、农民自卫队出击,将","屋内,陶老太婆支持剖匪,请求围剿部队烧掉自己房屋。李坤山从浓烟中窜出被当场击毙。平息“中美技术合作所",,
xianzhi,p-0383,李坤山从,"匪,请求围剿部队烧掉自己房屋。","浓烟中窜出被当场击毙。平息“中美技术合作所“武装民国38年(1949)6月,国民党特务操纵同善社组建",,
xianzhi,p-0383,李坤山任,"装支队,苍溪编为十六支队,匪首","支队长。解放后,吴俊丰勾结国民党溃军师长丁玉恒筹集军火、集中人枪百余,号称“子弟兵“,1950年3月",,
xianzhi,p-0420,李杏梅桃,"全县总产100.75万公斤。桃",",解放初县内有白花桃、鸡血桃、蠕桃、课桃、砧木毛桃。1957年县农业局从上海引进鲜食品种玉霸水蜜桃、",,
xianzhi,p-0420,李,"幼树一般亩产2000公斤左右;",",有麦黄李、青脆李、鸡血李、玫瑰李和苦李等6个品种;杏,有大杏、米杏、甜杏、酸杏等6个品种;梅,有红",,
xianzhi,p-0420,李和苦李,"有麦黄李、青脆李、鸡血李、玫瑰","等6个品种;杏,有大杏、米杏、甜杏、酸杏等6个品种;梅,有红梅、青梅、乌梅、酸梅4个品种。小宗果类小",,
xianzhi,p-0436,李绍文任,"年南充地区还派地区农机局副局长","苍溪县革命委员会副主任,主抓农机工作。这年底,全县有柴油机1408台、16527马力,汽油机63台、",,
xianzhi,p-0437,李,"雹(苎""『`1屡!';罄沥口西",":烈焕二一鬣金怀|为一荣|贼县不5`}，二升|荣不东丨孝春王f裂书`”-..妻>_,8口日蹬一李一翼",,
xianzhi,p-0437,李一翼藿,"书`”-..妻>_,8口日蹬一","b驱|一标c′3一行嗷一z一心踏林吴(0余木荸-冀薹壁-一莲焕吴(女》:塞-水不早不奕论[3,禀_蒿",,
xianzhi,p-0453,李子垭水,"红旗水库土鲤设计资料不清,缓建","库金凤修改设计,缓建",,
xianzhi,p-0457,李文元任,"厂。7月20日成立工程指挥部,","总指拂。下设管线组及厂区组,分别由罗志言和傅元麟负资。工程由川西北矿区及苍溪县水电勘测设计队共同设计",,
xianzhi,p-0467,李在扬,"政府迅即下达防汛命令、副指挥长","、傅元麟深入375米高程以下地区巡回检查,指导搬迁.县农资公司仓库被水围,指挥部组织60辆汽车抢出化",,
xianzhi,p-0478,李,"docerasusLindil","PrunussalicinaLindi.杏PrunusarmeniacaL,玫瑰Rosarugosa",,
xianzhi,p-0481,李科枣树,"FortuneiFedde.鼠","ZizyphusjujubaMillL.Var.inermis枳棣(拐枣)Hoveniaduleis",,
xianzhi,p-0485,李,"r|陕西|1967根柳视|北万","Populusnlgraveritalica(CMucnch)koehnexcath11982aya",,
xianzhi,p-0486,李,"木以桐、桑、棕、竹和雪梨、桃、","、杏等为主,散生各地_的杜件、架壶、吴萸、山植、木瓜、白果、漂树、盐肤木树、核桃、板栗、柿子等为次。",,
xianzhi,p-0487,李阳川从,"蓝“校螟校系1929年由苍漫人","安岳县引进,一共3株,一株植在今天观乡杨岳村(李阳川故居)。树现高25米,骈径1.1米。银_杏树银杏",,
xianzhi,p-0487,李阳川故,"3株,一株植在今天观乡杨岳村(","居)。树现高25米,骈径1.1米。银_杏树银杏,俗名白果树。苍溪过去生长较多,天观乡杨岳村3组的一棉",,
xianzhi,p-0500,李育农赴,"年9月,西南农业大学园艺系主任","县境九龙山、五几山等地调查,发现酷似雪梨型的砂梨资源20多种,认定苍漫雪梨系砂梨在系统发育过程中所形",,
xianzhi,p-0500,李大福编,"所形成。四川农业大学园艺系主任","繁《四川梨树志》时,到苍漫县九龙山、五凤山、龙享山调查,亦发现分布有砂梨系的原始群落和野生砂梨品种,",,
xianzhi,p-0502,李蕴璞代,"万株。1951年10月,副县长","表全县人民送!公斤以上的大雪梨给中央南方革命老根据地访问团,经团长王维丹转赠中央领导。1954年,全",,
xianzhi,p-0503,李井泉在,"88。苍溪县志亩。6月省委书记","南充召开多种经营会议,与会人员在省人大副主任杨万选率领下参观苍溪中学、运山公社、柏杨公社园艺场,会上",,
xianzhi,p-0508,李大福在,"理整“形四川农业大学园艺系教授","天观乡北斗村四组、运山乡宝明村一组、柏杨乡宝宁村五组,对百年生雪梨树考察记载,一般高10一12.4米",,
xianzhi,p-0508,李国泽将,"冠成塔式,滴江乡五风村三组农民","主一、主枝、侧枝拉平,树冠成盘状。1957年后推广“疏散分层形“,即主枝5一7个,2一3层,每主枝留",,
xianzhi,p-0512,李开湘的,"装的改进,受到苍溪籍将军任云、","赞赏和肯定,经销部门和消费者也很赞赏。第三节加“工梨“膏解放后,雪梨正品鲜销,伤果、次果熠制梨膏,添",,
xianzhi,p-0515,李在扬任,"系繁育推广领导小组“。县长助理","组长。第二节_科研队伍民国29年(1940),四川农业改进所指导推广苍溪雪梨栽培技术,房仲篪著《四川",,
xianzhi,p-0515,李国泽将,"不断革新。民国时期,漓江乡果农","梨树主干、主枝曲斜分布冠周,称“盘状整枝“,促进成花、稳果,抗御风害;六槐乡张文海于雪梨树顶“落头“",,
xianzhi,p-0541,李川江,"油脂加工管理.1955年推广“","“榨油经验,出油率提高,各类油脂增长11.36万公斤,价值8.4万元,年底县供销社被省、地工业主管部",,
xianzhi,p-0545,李仕民,"厂为部队生产鞋、帽。继后有南充","、何金庸来苍溪从事布鞋修铺和来料加工。1955年,个体制鞋户加入手工业生产合作社(组),仍以来料加工",,
xianzhi,p-0547,李瑜,"指导。14一25年,县城先后有","、袁达甫经营木板印刷,刊刻公私图记。33年西川税务管理局与苍溪稽征处职员合伙在县城成立“直字印刷社“",,
xianzhi,p-0549,李家区砖,",间或少量出售。1952年南充","瓦匠陈福年、李华云来苍溪城郊乡白鹤山麓租地建窑经营砖瓦生产翅年城郊乡41位农民联合组建砖瓦生产合作组",,
xianzhi,p-0549,李华云来,"52年南充李家区砖瓦匠陈福年、","苍溪城郊乡白鹤山麓租地建窑经营砖瓦生产翅年城郊乡41位农民联合组建砖瓦生产合作组,在龚家山一带搭棚建",,
xianzhi,p-0572,李家嘴,".001972年12月土门垭一","61.009.001972年12月东青一白桥1710.7517.001972年12月土门垭一亭二13",,
xianzhi,p-0579,李家嘴渡,"坪场、东滓场、桥溪场、涧溪口、","口;属公田租设置,由区、乡酌情补助的有插江、张滩、唤马溪、红花溪、滑石、漓江场、土鲤场、石灶场、东溪",,
xianzhi,p-0629,李鹏为废,"元.1988年5月15日,总理","旧物资回收工作题词后,宥传动员工、青、妇、中小学生利用再生资源变废为宝,变无用为有用,收集交售,年收",,
xianzhi,p-0631,李等服务,"位,为旅客开办代购车票、寄放行","项目。全县大多数招待所、宾馆、旅馆、旅店有电视机、电扇、沙发等设备。国营、集体招待所和旅馆还附设有小",,
xianzhi,p-0654,李公祠纪,"苗捐、寒衣捐、建墓捐、劳军捐、","念捐、自卫特捐、党员月捐、公路捐、街灯捐等等,既有政府抽收,也有法团筹集,名目繁多,收入不等。杂“费",,
xianzhi,p-0658,李斗,"0000`3002002c一“","-中<hez5江二rsaz丨325牛二小0=寸-一十=<-一壮一二仪:-100-年度19531957",,
xianzhi,p-0683,李神仙,"“、民国时期县城新河街有个叫“","“的人,以放日债为业,每天利息高达40%。利滚利“又名“印子钱“。债权人为使债务人利息兑现,经中人商",,
xianzhi,p-0702,李酣,"国祭狼阳-春=|足芍怀下历许|","|一5井|L|咤厨与二相l吾|鸦禄‖匿厂磕|暗|蚺|达二|怪种历迸插船|长鄱|查唁国|闵|闯|罚抱‖",,
xianzhi,p-0702,李,"狼|“恩[怡H逸嫁|粟|门|形","H牲11乜蚊回货|取|发|受医城E恭汉九公|吉|S|下山必叉芸英|号|寺氓",,
xianzhi,p-0713,李子坝河,"达一米多,把场头桥面和狮子坝、","堤冲垮.县人委捏款培修桥梁,整治长74米,宽1米的北街,把乱石路面改为石板路面。1978年以后,陆续",,
xianzhi,p-0740,李租口唷,"′箩.一38史响屹与5氙邵丞医","十步",,
xianzhi,p-0761,李公祠后,"杨庆元。民国37年7月,园址迁","院,招收两个班,有幼儿30多人。1950年2月,幼稚园并入城关完小,为附设幼稚班,37人。1952年",,
xianzhi,p-0762,李子垭,"城区和王渡镇的蚕丝观、九真观、","、双河场、龙兴院,元坝镇的官庄坪,三川乡的唤马溪、白云庵、雍家河、梓潼庙、常青观、杨岳山,五龙乡的六",,
xianzhi,p-0765,李蕊璞代,"秋复校,新招中一班学生66人,","理校长。31年秋季,招收新生男女分班,全校共11,个初中班,学生436人。32年春,在第三区区长王钟",,
xianzhi,p-0768,李阳川,"753。女子乡村师范学校,校长",",相继招收女一班、二班、三班。同年,县立初级中学续招师范第五班。34年2月,县立初级中学附设简易师范",,
xianzhi,p-0781,李福建被,"川省农村体育先进学校,体育教师","评为四川省农村体育先进工作者,是年,全县中等学",,
xianzhi,p-0796,李伟与学,"右。私塾以10个月为一馆,垒师","生家长或主办人面议,物价稳定时讲钱,物价上涨时讲粮,一般是经文馆师年束件六七十串,蒙师三五十串不等,",,
xianzhi,p-0800,李李训训,"篇,教“育*785。国命医圭诊","江加扬扬江江训训动许t仪匕小技许许李加加训训加动加许许训加加加加加c仪许动卯狒心“一E一崔伟|85品",,
xianzhi,p-0800,李加加训,"扬扬江江训训动许t仪匕小技许许","训加动加许许训加加加加加c仪许动卯狒心“一E一崔伟|85品君明启白吴吕吕启下一不盅薯鬟咤史二吊口尿林",,
xianzhi,p-0807,李树林任,"代表大会,委员会由59人组成,","主席。县科协负责沟通县委、县政府与全县科技人员的联系,组织开展学术讨论,和区乡科协。,1981年六槐",,
xianzhi,p-0807,李德仁出,"成果。1983年乡科普协会主席","席全国乡镇科普协会经验交流会。至1985年6月,全县区级科协9个,乡级科协68个。1990年8月,陵",,
xianzhi,p-0811,李兴德定,"挥丁重要作用。东溪乡科技示范户","植、嫁接猕猴桃1500株,育苗1万余株,次年收入800多元,全村发展猕猴桃631交,约8.7万株。技",,
xianzhi,p-0819,李雄厚,"1月,县商医防疫检疫站陈荣德、","、孙家刚、李泉、白郎合等人对县内45乡的牛、羊、鸡、鸭、鹅、兖、犬抽样采集血清样品826份,进行血清",,
xianzhi,p-0819,李泉,"检疫站陈荣德、李雄厚、孙家刚、","、白郎合等人对县内45乡的牛、羊、鸡、鸭、鹅、兖、犬抽样采集血清样品826份,进行血清学检查;同时对",,
xianzhi,p-0822,李俊,"雪梨“五改“|县果树站明伯乐、","、农牧厅三申太和、张文质、韩顺利等奖XGD一80型电光川北机器厂农牧厅二1980|制版机等奖丢作推广",,
xianzhi,p-0823,李淑谦,"l981|宿植速成桑园示范推|","、冯克汉等奖玉米行间奎黄豆、玉|农业局农技站王正禄命“米增产豆增改闯一=农业局植保站周传鉴、农牧厅三",,
xianzhi,p-0823,李,"业化键环节、玉|吴苏创林战米国","e农业局农技站赵大聪、农牧厅二陈昌荒等奖手术治疗耕牛髋骨上|畜牧局冯正文、张光春农牧厅三.方固定等奖",,
